2815	0	256	2684	0	218
3071	0	256	2925	0	218
3327	0	256	3162	0	217
3583	0	256	3398	0	216
3839	0	256	3643	0	215
4095	0	256	3882	0	212
0	256	256	14	239	224
256	256	256	263	239	223
512	256	256	509	239	222
768	256	256	752	239	221
1024	256	256	991	239	221
1280	256	256	1231	239	220
1536	256	256	1474	240	219
1792	256	256	1713	239	220
2048	256	256	1950	239	218
2303	256	256	2208	239	219
2559	256	256	2452	239	218
2815	256	256	2685	239	217
3071	256	256	2925	240	217
3327	256	256	3162	240	216
3583	256	256	3398	239	214
3839	256	256	3641	239	214
4095	256	256	3880	238	212
0	512	256	18	483	222
256	512	256	267	483	220
512	512	256	514	483	220
768	512	256	757	484	220
1024	512	256	995	484	219
1280	512	256	1237	485	219
1536	512	256	1478	485	218
1792	512	256	1718	484	218
2048	512	256	1955	484	217
2303	512	256	2214	484	215
2559	512	256	2459	484	215
2815	512	256	2691	485	215
3071	512	256	2931	485	214
3327	512	256	3168	484	214
3583	512	256	3404	484	212
3839	512	256	3646	483	212
4095	512	256	3886	483	210
0	768	256	21	719	220
256	768	256	272	720	219
512	768	256	519	720	219
768	768	256	761	719	219
1024	768	256	1000	720	218
1280	768	256	1242	721	218
1536	768	256	1483	720	217
1792	768	256	1724	720	216
2048	768	256	1960	719	216
2303	768	256	2219	719	214
2559	768	256	2462	719	215
2815	768	256	2696	720	214
3071	768	256	2936	720	213
3327	768	256	3172	719	213
3583	768	256	3408	719	212
3839	768	256	3652	719	210
4095	768	256	3891	718	209
0	1024	256	25	949	220
256	1024	256	276	950	219
512	1024	256	522	950	218
768	1024	256	766	950	218
1024	1024	256	1004	950	217
1280	1024	256	1245	951	216
1536	1024	256	1487	950	216
1792	1024	256	1727	950	215
2048	1024	256	1965	950	215
2303	1024	256	2224	950	214
2559	1024	256	2466	950	213
2815	1024	256	2700	950	213
3071	1024	256	2940	950	213
3327	1024	256	3176	950	211
3583	1024	256	3413	950	211
3839	1024	256	3656	949	210
4095	1024	256	3894	948	209
0	1280	256	28	1185	218
256	1280	256	279	1186	218
512	1280	256	527	1186	217
768	1280	256	768	1187	217
1024	1280	256	1007	1186	216
1280	1280	256	1248	1186	215
1536	1280	256	1491	1186	215
1792	1280	256	1730	1186	214
2048	1280	256	1969	1187	213
2303	1280	256	2229	1187	213
2559	1280	256	2471	1187	212
2815	1280	256	2704	1187	212
3071	1280	256	2943	1187	212
3327	1280	256	3181	1187	211
3583	1280	256	3417	1187	211
3839	1280	256	3660	1186	209
4095	1280	256	3899	1185	207
0	1536	256	31	1417	217
256	1536	256	284	1417	217
512	1536	256	530	1416	216
768	1536	256	771	1417	215
1024	1536	256	1010	1416	215
1280	1536	256	1251	1416	214
1536	1536	256	1493	1416	213
1792	1536	256	1734	1416	213
2048	1536	256	1972	1416	212
2303	1536	256	2233	1417	212
2559	1536	256	2474	1417	211
2815	1536	256	2707	1417	211
3071	1536	256	2947	1418	211
3327	1536	256	3184	1418	210
3583	1536	256	3420	1417	209
3839	1536	256	3664	1417	208
4095	1536	256	3902	1416	206
0	1792	256	36	1642	216
256	1792	256	286	1642	215
512	1792	256	532	1641	215
768	1792	256	775	1642	214
1024	1792	256	1013	1641	214
1280	1792	256	1255	1642	213
1536	1792	256	1497	1642	212
1792	1792	256	1738	1642	213
2048	1792	256	1976	1641	212
2303	1792	256	2237	1642	211
2559	1792	256	2477	1643	211
2815	1792	256	2711	1643	210
3071	1792	256	2951	1643	210
3327	1792	256	3188	1644	209
3583	1792	256	3425	1643	208
3839	1792	256	3667	1643	208
4095	1792	256	3906	1642	205
0	2048	256	39	1871	215
256	2048	256	289	1869	214
512	2048	256	536	1869	214
768	2048	256	778	1870	213
1024	2048	256	1016	1869	212
1280	2048	256	1259	1871	212
1536	2048	256	1501	1870	212
1792	2048	256	1742	1871	211
2048	2048	256	1979	1870	211
2303	2048	256	2240	1870	210
2559	2048	256	2481	1871	210
2815	2048	256	2715	1872	210
3071	2048	256	2954	1873	209
3327	2048	256	3193	1874	209
3583	2048	256	3429	1873	208
3839	2048	256	3671	1872	206
4095	2048	256	3910	1872	205
0	2303	256	42	2109	214
256	2303	256	293	2106	213
512	2303	256	539	2106	212
768	2303	256	781	2107	212
1024	2303	256	1021	2108	211
1280	2303	256	1262	2108	211
1536	2303	256	1504	2106	210
1792	2303	256	1746	2109	210
2048	2303	256	1984	2109	210
2303	2303	256	2246	2108	209
2559	2303	256	2485	2109	209
2815	2303	256	2719	2110	209
3071	2303	256	2960	2111	208
3327	2303	256	3196	2111	208
3583	2303	256	3433	2111	207
3839	2303	256	3676	2111	205
4095	2303	256	3914	2110	204
0	2559	256	48	2364	213
256	2559	256	298	2361	212
512	2559	256	544	2360	211
768	2559	256	786	2360	211
1024	2559	256	1026	2361	210
1280	2559	256	1268	2361	209
1536	2559	256	1510	2361	209
